Location ID,amenity,Parking Station Name,operator,Rate Zone,Zone Info,opening_hours,layer,parking_type,Coordinates,Geometry Type,CenterPoint
114,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9957306, 40.7254697]",Point,"[-73.9957306, 40.7254697]"
231,parking,Unnamed,N/A,Financial District,Zone M1 - (Commercial Vehicles $6.00 1st Hour / $7.00 2nd Hour / $8.00 3rd Hour - All Vehicles $4.50 1st Hour / $7.50 2nd Hour),N/A,N/A,N/A,"[-74.0094869, 40.711867]",Point,"[-74.0094869, 40.711867]"
164,parking,Unnamed,Nomad Tower Garage,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),06:00-24:00,-1.0,underground,"[-73.9875692, 40.7478813]",Point,"[-73.9875692, 40.7478813]"
45,parking,Unnamed,88 Madison Street Parking,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[-73.9959691, 40.7119665]",Point,"[-73.9959691, 40.7119665]"
237,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[-73.9665862, 40.7624958]",Point,"[-73.9665862, 40.7624958]"
246,parking,MPG Manhattan Parking: MP Hudson,MPG,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-74.0026487, 40.7530901]",Point,"[-74.0026487, 40.7530901]"
236,parking,Quik Park,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9547141, 40.7804655]",Point,"[-73.9547141, 40.7804655]"
143,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9885664, 40.771019]",Point,"[-73.9885664, 40.771019]"
142,parking,Unnamed,Icon,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[-73.9809319, 40.7714389]",Point,"[-73.9809319, 40.7714389]"
142,parking,Unnamed,Icon,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[-73.9813972, 40.7707218]",Point,"[-73.9813972, 40.7707218]"
186,parking,Unnamed,Little Man Parking,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.993645, 40.7482605]",Point,"[-73.993645, 40.7482605]"
143,parking,60 Riverside Blvd,Icon Parking,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),06:00-22:00,-1.0,underground,"[-73.9905028, 40.7742239]",Point,"[-73.9905028, 40.7742239]"
50,parking,Unnamed,MTP Parking,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.992063, 40.7710064]",Point,"[-73.992063, 40.7710064]"
50,parking,Unnamed,MTP Parking,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9925242, 40.7715046]",Point,"[-73.9925242, 40.7715046]"
262,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9514557, 40.7733158]",Point,"[-73.9514557, 40.7733158]"
263,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9525796, 40.7733893]",Point,"[-73.9525796, 40.7733893]"
231,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-74.0038958, 40.7160997]",Point,"[-74.0038958, 40.7160997]"
48,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[-73.9922535, 40.7556274]",Point,"[-73.9922535, 40.7556274]"
48,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9925018, 40.7557231]",Point,"[-73.9925018, 40.7557231]"
237,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-73.9646743, 40.7649767]",Point,"[-73.9646743, 40.7649767]"
158,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[-74.0060041, 40.7386635]",Point,"[-74.0060041, 40.7386635]"
166,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,multi-storey,"[-73.9633857, 40.8112649]",Point,"[-73.9633857, 40.8112649]"
68,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9991339, 40.7482028], [-73.9986977, 40.7487844], [-73.9981979, 40.7485692], [-73.9975327, 40.7482829], [-73.9977262, 40.7480249], [-73.997969, 40.7477013], [-73.9991339, 40.7482028]]",LineString,"[-73.9983333, 40.74824285]"
243,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,N/A,"[[-73.9310454, 40.8655235], [-73.9309716, 40.8655367], [-73.9309019, 40.8654769], [-73.9308536, 40.8654242], [-73.9308281, 40.8653461], [-73.9307959, 40.865272], [-73.9307852, 40.8652244], [-73.930804, 40.865196], [-73.9308241, 40.8651696], [-73.930871, 40.8651463], [-73.9309035, 40.8652898], [-73.9308885, 40.8652994], [-73.9309126, 40.8653085], [-73.9309354, 40.8653663], [-73.9309703, 40.8654171], [-73.9310145, 40.865482], [-73.9310454, 40.8655235]]",LineString,"[-73.93091530000001, 40.8653415]"
243,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,street_side,"[[-73.9324674, 40.8604265], [-73.9323228, 40.8605263], [-73.9321889, 40.8607696], [-73.9321849, 40.8609356], [-73.9322859, 40.8609798], [-73.932325, 40.8609305], [-73.9323424, 40.8609281], [-73.9323642, 40.8609324], [-73.9323835, 40.8609459], [-73.9324068, 40.8608359], [-73.9324141, 40.8608014], [-73.9324419, 40.8606683], [-73.9324643, 40.8605821], [-73.9324979, 40.8604685], [-73.9325126, 40.8604371], [-73.9324674, 40.8604265]]",LineString,"[-73.93234874999999, 40.860703150000006]"
243,parking,Unnamed,N/A,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,street_side,"[[-73.9326532, 40.8604222], [-73.9327218, 40.8604381], [-73.9326613, 40.8606216], [-73.9326087, 40.8608406], [-73.9325851, 40.8610071], [-73.9325085, 40.8610005], [-73.9325349, 40.8608496], [-73.9325376, 40.860834], [-73.9325906, 40.8606076], [-73.9325997, 40.8605763], [-73.9326532, 40.8604222]]",LineString,"[-73.93261515, 40.860714650000006]"
142,parking,Lincoln Center Park and Lock Garage,Icon Parking,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[[-73.9854675, 40.7724307], [-73.9846345, 40.7736219], [-73.9828354, 40.7728741], [-73.9828289, 40.7727838], [-73.9836366, 40.7716604], [-73.9842271, 40.771929], [-73.9842475, 40.7719364], [-73.9842942, 40.7719558], [-73.9843153, 40.7719643], [-73.9843523, 40.7719791], [-73.9844163, 40.7720047], [-73.9844771, 40.7720289], [-73.9854675, 40.7724307]]",LineString,"[-73.98414819999999, 40.77264115]"
137,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.972467, 40.7408101], [-73.9724042, 40.7407963], [-73.9723404, 40.7407883], [-73.9721022, 40.7419079], [-73.9723308, 40.7419383], [-73.9723673, 40.7417674], [-73.9723108, 40.7415798], [-73.972467, 40.7408101]]",LineString,"[-73.9722846, 40.7413633]"
45,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9992929, 40.7130878], [-74.0007009, 40.7127808], [-74.0007041, 40.7125847], [-73.9995484, 40.7128388], [-73.9992792, 40.713026], [-73.9992929, 40.7130878]]",LineString,"[-73.99999165, 40.712836249999995]"
45,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9981052, 40.709991], [-73.9980845, 40.7099943], [-73.9981146, 40.7101002], [-73.9981352, 40.7100969], [-73.9981052, 40.709991]]",LineString,"[-73.99810984999999, 40.7100456]"
45,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9979625, 40.7098489], [-73.997929, 40.7097191], [-73.9979813, 40.7097087], [-73.9979934, 40.7096944], [-73.9980368, 40.7098551], [-73.9980122, 40.7098451], [-73.9979625, 40.7098489]]",LineString,"[-73.9979829, 40.709774749999994]"
45,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9981779, 40.7103232], [-73.9981985, 40.7103199], [-73.9983573, 40.7108794], [-73.9983367, 40.7108828], [-73.9981779, 40.7103232]]",LineString,"[-73.99826759999999, 40.710601350000005]"
151,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,N/A,"[[-73.9678714, 40.7941226], [-73.9675558, 40.7945464], [-73.968144, 40.7947976], [-73.9684597, 40.7943739], [-73.9678714, 40.7941226]]",LineString,"[-73.96800775, 40.7944601]"
90,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9957386, 40.7391558], [-73.9960547, 40.7392874], [-73.9959723, 40.7394011], [-73.9956561, 40.7392694], [-73.9957386, 40.7391558]]",LineString,"[-73.99585540000001, 40.73927845]"
170,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,surface,"[[-73.9831152, 40.743009], [-73.9828424, 40.7428937], [-73.9828392, 40.7428979], [-73.9827118, 40.7430747], [-73.9827014, 40.7430769], [-73.9825377, 40.7430168], [-73.98239, 40.7429582], [-73.9823303, 40.7430422], [-73.9824903, 40.7431105], [-73.9825829, 40.7431463], [-73.9826122, 40.7431087], [-73.9829415, 40.7432453], [-73.9831152, 40.743009]]",LineString,"[-73.98272275, 40.743069500000004]"
186,parking,Unnamed,Quik Park,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9951797, 40.7489895], [-73.9952845, 40.7490322], [-73.9954997, 40.7491223], [-73.9953745, 40.7492836], [-73.9950595, 40.7491509], [-73.9951797, 40.7489895]]",LineString,"[-73.9952796, 40.74913655]"
234,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9939336, 40.7393092], [-73.9938532, 40.7392787], [-73.9940012, 40.7390747], [-73.994033, 40.7390284], [-73.9941749, 40.7388322], [-73.9943353, 40.7388998], [-73.9941779, 40.7391174], [-73.9940968, 40.7390834], [-73.9939336, 40.7393092]]",LineString,"[-73.99409425, 40.7390707]"
234,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9928283, 40.7382726], [-73.9929393, 40.7383184], [-73.9927721, 40.738551], [-73.9927076, 40.7385244], [-73.9926611, 40.7385052], [-73.9928283, 40.7382726]]",LineString,"[-73.9928002, 40.7384118]"
234,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9917379, 40.737614], [-73.9914454, 40.737488], [-73.9915956, 40.7372878], [-73.9918438, 40.7373947], [-73.9918881, 40.7374139], [-73.9917379, 40.737614]]",LineString,"[-73.99166675000001, 40.7374509]"
142,parking,Lincoln Center Park and Lock Garage,Icon Parking,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[[[[-73.9854675, 40.7724307], [-73.9844771, 40.7720289], [-73.9844163, 40.7720047], [-73.9843523, 40.7719791], [-73.9843153, 40.7719643], [-73.9842942, 40.7719558], [-73.9842475, 40.7719364], [-73.9842271, 40.771929], [-73.9836366, 40.7716604], [-73.9828289, 40.7727838], [-73.9828354, 40.7728741], [-73.9846345, 40.7736219], [-73.9854675, 40.7724307]]]]",MultiPolygon,"[-73.98424616923077, 40.772276907692316]"
79,parking,Little Man Parking,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-73.9883542, 40.7293294], [-73.988454, 40.7293719], [-73.988615, 40.7294404], [-73.9886169, 40.7294412], [-73.9885725, 40.7295017], [-73.9884841, 40.7296218], [-73.9882214, 40.72951], [-73.9883467, 40.7293395], [-73.9883542, 40.7293294]]",LineString,"[-73.98841915, 40.7294756]"
45,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9955275, 40.713024], [-73.9956183, 40.7130143], [-73.995656, 40.7132832], [-73.9955698, 40.7132897], [-73.9955644, 40.713251], [-73.9955275, 40.713024]]",LineString,"[-73.99559174999999, 40.713151999999994]"
45,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,N/A,"[[-73.9962318, 40.7127924], [-73.9957776, 40.7128371], [-73.9957704, 40.7127838], [-73.9957526, 40.7126488], [-73.9957457, 40.7125997], [-73.9956974, 40.7122759], [-73.9960034, 40.7122523], [-73.9960062, 40.712273], [-73.9960307, 40.7124562], [-73.9960325, 40.712469], [-73.9961868, 40.7124571], [-73.9961885, 40.7124702], [-73.9961998, 40.7125543], [-73.9962066, 40.7126079], [-73.9962238, 40.712733], [-73.9962318, 40.7127924]]",LineString,"[-73.99596460000001, 40.7125447]"
24,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,surface,"[[-73.9644809, 40.800711], [-73.9642323, 40.8006054], [-73.9643407, 40.8004592], [-73.9645893, 40.8005648], [-73.9644809, 40.800711]]",LineString,"[-73.9644108, 40.8005851]"
170,parking,Red Ball Garage,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-73.9802086, 40.7437252], [-73.9806487, 40.7439161], [-73.9806217, 40.7439521], [-73.9804902, 40.7441275], [-73.9804787, 40.7441428], [-73.9800385, 40.7439519], [-73.9800434, 40.7439454], [-73.9801259, 40.7438353], [-73.9802086, 40.7437252]]",LineString,"[-73.9803436, 40.743933999999996]"
114,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,-1.0,underground,"[[-73.9968223, 40.7283435], [-73.9968104, 40.7283574], [-73.996673, 40.7282898], [-73.9969309, 40.7279866], [-73.9970752, 40.7280577], [-73.9970998, 40.7280289], [-73.9971239, 40.7280004], [-73.9969796, 40.7279294], [-73.9972567, 40.7276037], [-73.9973948, 40.7276717], [-73.9973842, 40.7276842], [-73.9975302, 40.7277561], [-73.9975654, 40.7277735], [-73.9977163, 40.7278477], [-73.9977269, 40.7278352], [-73.9978812, 40.7279112], [-73.9976062, 40.7282344], [-73.9974442, 40.7281546], [-73.9974154, 40.7281884], [-73.9973933, 40.7282144], [-73.9975554, 40.7282942], [-73.9972975, 40.7285973], [-73.9971416, 40.7285205], [-73.9971535, 40.7285066], [-73.9969887, 40.7284254], [-73.9968223, 40.7283435]]",LineString,"[-73.99727709999999, 40.7281005]"
148,parking,Christie Garage,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-73.9942212, 40.7177197], [-73.9942963, 40.7175763], [-73.9945946, 40.7176667], [-73.9945195, 40.7178102], [-73.9944037, 40.7177751], [-73.9942212, 40.7177197]]",LineString,"[-73.9944079, 40.717693249999996]"
234,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-73.9877034, 40.7394745], [-73.987727, 40.7394428], [-73.9878746, 40.7392437], [-73.9881913, 40.7393797], [-73.98802, 40.7396104], [-73.9879593, 40.7395844], [-73.9877034, 40.7394745]]",LineString,"[-73.98794735, 40.73942705]"
74,parking,Unnamed,N/A,96th St to 110th St,Zone M3 - (All Vehicles $2.50 1st Hour / $4.00 2nd Hour),N/A,N/A,surface,"[[-73.9387046, 40.792497], [-73.9388811, 40.7925708], [-73.9388454, 40.7926197], [-73.9389808, 40.7926764], [-73.9390152, 40.7926292], [-73.9397975, 40.7929567], [-73.9396193, 40.7932007], [-73.9394463, 40.7934376], [-73.9381115, 40.7928786], [-73.9382377, 40.7927058], [-73.9384785, 40.7928066], [-73.9387046, 40.792497]]",LineString,"[-73.9389545, 40.7929673]"
211,parking,Unnamed,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-74.0035429, 40.723143], [-74.0033616, 40.7230543], [-74.0034221, 40.7229828], [-74.0034785, 40.7229161], [-74.0034794, 40.7229165], [-74.0036813, 40.7230153], [-74.0037165, 40.7229735], [-74.0037887, 40.7230089], [-74.0040013, 40.7231129], [-74.0038908, 40.7232436], [-74.0036046, 40.7231035], [-74.0035947, 40.7231151], [-74.0035747, 40.7231054], [-74.0035726, 40.7231078], [-74.0035429, 40.723143]]",LineString,"[-74.00368145, 40.723079850000005]"
144,parking,iPark,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-73.996191, 40.7170186], [-73.9962164, 40.7169779], [-73.9962684, 40.7168947], [-73.9963479, 40.7169233], [-73.9963877, 40.7168596], [-73.99642, 40.7168712], [-73.9964624, 40.7168033], [-73.9964908, 40.7168135], [-73.9965255, 40.716758], [-73.9967057, 40.7168227], [-73.9965114, 40.7171336], [-73.9963744, 40.7170844], [-73.9963103, 40.7170614], [-73.9962675, 40.717046], [-73.9962236, 40.7170303], [-73.996191, 40.7170186]]",LineString,"[-73.99644835000001, 40.7169458]"
137,parking,Skyport,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),Mo-Su 00:00-24:00,N/A,multi-storey,"[[-73.9733174, 40.7352505], [-73.9733364, 40.735207], [-73.9733279, 40.7352011], [-73.9733126, 40.7351881], [-73.9732997, 40.7351737], [-73.9732893, 40.7351581], [-73.9732851, 40.73515], [-73.9732789, 40.7351332], [-73.9732757, 40.7351159], [-73.9732754, 40.7350985], [-73.9732763, 40.7350898], [-73.9732805, 40.7350726], [-73.9732876, 40.735056], [-73.9732922, 40.735048], [-73.9733033, 40.7350328], [-73.973317, 40.7350188], [-73.9733247, 40.7350123], [-73.9733417, 40.7350006], [-73.9733606, 40.7349907], [-73.973381, 40.7349827], [-73.9734026, 40.7349768], [-73.9734137, 40.7349747], [-73.9734364, 40.7349721], [-73.9734478, 40.7349716], [-73.9734707, 40.7349725], [-73.9734933, 40.7349755], [-73.9735152, 40.7349808], [-73.9735431, 40.7349427], [-73.974431, 40.7353194], [-73.9744031, 40.7353575], [-73.9744126, 40.7353621], [-73.974421, 40.735368], [-73.9744363, 40.7353809], [-73.974443, 40.7353879], [-73.9744492, 40.7353952], [-73.9744581, 40.7354083], [-73.9744659, 40.7354232], [-73.97447, 40.7354355], [-73.9744733, 40.7354527], [-73.9744736, 40.7354701], [-73.9744727, 40.7354787], [-73.9744686, 40.7354958], [-73.9744654, 40.7355041], [-73.9744616, 40.7355123], [-73.9744518, 40.735528], [-73.9744395, 40.7355425], [-73.9744247, 40.7355557], [-73.9744165, 40.7355617], [-73.9744078, 40.7355673], [-73.9743891, 40.7355771], [-73.9743689, 40.7355849], [-73.9743583, 40.735588], [-73.9743364, 40.7355927], [-73.9743252, 40.7355942], [-73.9743139, 40.7355951], [-73.9742912, 40.7355952], [-73.9742687, 40.7355931], [-73.9742576, 40.7355912], [-73.974236, 40.7355857], [-73.9742055, 40.7356273], [-73.9741861, 40.7356191], [-73.9733174, 40.7352505]]",LineString,"[-73.9738745, 40.735285]"
158,parking,Pier 40,N/A,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[[[-74.0147964, 40.7285585], [-74.0143503, 40.7285222], [-74.0142938, 40.7285184], [-74.0113717, 40.7282808], [-74.0113248, 40.7287734], [-74.0113159, 40.7288732], [-74.0112901, 40.7291292], [-74.0112805, 40.7292302], [-74.0112378, 40.7296794], [-74.01117, 40.7303918], [-74.0139952, 40.7306176], [-74.0142782, 40.728591], [-74.0147852, 40.728641], [-74.0147964, 40.7285585]], [[-74.0135401, 40.7290763], [-74.013409, 40.7300534], [-74.0118567, 40.7299347], [-74.0119909, 40.7289523], [-74.0135401, 40.7290763]]]]",MultiPolygon,"[-74.0128749, 40.72912937894736]"
148,parking,Delancey & Essex Municipal Garage,Parking Systems,Manhattan Neighborhood,Zone M2 - (Commercial Vehicles $5.00 1st Hour / $6.00 2nd Hour / $7.00 3rd Hour - All Vehicles $4.00 1st Hour / $6.75 2nd Hour),N/A,N/A,multi-storey,"[[-73.9879101, 40.7194288], [-73.9879384, 40.7193733], [-73.9879595, 40.719332], [-73.9880747, 40.7191064], [-73.9882861, 40.7191689], [-73.9884042, 40.7192038], [-73.9884722, 40.7192239], [-73.9885985, 40.7192612], [-73.988663, 40.7192803], [-73.9884983, 40.7196027], [-73.988433, 40.7195834], [-73.9883062, 40.7195459], [-73.9882393, 40.7195261], [-73.9881581, 40.7195021], [-73.9881114, 40.7194883], [-73.9879816, 40.71945], [-73.9879101, 40.7194288]]",LineString,"[-73.98828655, 40.719354550000006]"
244,parking,SP+,SP+,Outerborough,Zone 3 - (All Vehicles $1.25 1st Hour / $2.00 2nd Hour),N/A,N/A,surface,"[[-73.9406286, 40.8390425], [-73.940067, 40.8387594], [-73.9400712, 40.8391324], [-73.9404218, 40.8392841], [-73.9405026, 40.8391703], [-73.9406286, 40.8390425]]",LineString,"[-73.9403478, 40.83902175]"
